"rt","riskLiteracy","deal","delay","odd","subvalue","value","timesseen","age","gender","income","job","pnum"
1690,2,"in 1 month 25%","in 1 month","25%",625,"40000",5,19,"Female",0,"Target",44
1552,2,"in 2 years 80%","in 2 years","80%",625,"40000",5,19,"Female",0,"Target",44
1638,2,"in 2 years 100%","in 2 years","100%",10625,"40000",5,19,"Female",0,"Target",44
1768,2,"immediately 25%","immediately","25%",625,"40000",5,19,"Female",0,"Target",44
1557,2,"in 5 years 40%","in 5 years","40%",625,"40000",5,19,"Female",0,"Target",44
2451,2,"in 1 month 100%","in 1 month","100%",39375,"40000",5,19,"Female",0,"Target",44
1986,2,"in 2 years 10%","in 2 years","10%",625,"40000",5,19,"Female",0,"Target",44
1931,2,"in 1 month 80%","in 1 month","80%",30625,"40000",5,19,"Female",0,"Target",44
2040,2,"in 2 years 25%","in 2 years","25%",625,"40000",5,19,"Female",0,"Target",44
3589,3,"in 6 months 100%","in 6 months","100%",35625,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
3071,3,"immediately 10%","immediately","10%",1875,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2549,3,"in 6 months 25%","in 6 months","25%",1875,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
4310,3,"immediately 100%","immediately","100%",39375,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2301,3,"in 1 month 100%","in 1 month","100%",39375,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
7456,3,"in 6 months 80%","in 6 months","80%",23125,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
3776,3,"in 6 months 10%","in 6 months","10%",1875,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
7434,3,"in 2 years 25%","in 2 years","25%",1875,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
6108,3,"in 1 month 80%","in 1 month","80%",23125,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
5123,3,"in 2 years 100%","in 2 years","100%",26875,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
12790,3,"in 5 years 80%","in 5 years","80%",1875,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
4938,3,"in 1 month 10%","in 1 month","10%",625,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
3611,3,"immediately 40%","immediately","40%",4375,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
3330,3,"in 5 years 100%","in 5 years","100%",21875,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
3306,3,"in 2 years 40%","in 2 years","40%",3125,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
3137,3,"in 5 years 25%","in 5 years","25%",625,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
5476,3,"in 2 years 10%","in 2 years","10%",625,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
6907,3,"immediately 80%","immediately","80%",14375,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
5079,3,"in 2 years 80%","in 2 years","80%",3125,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2764,3,"in 1 month 40%","in 1 month","40%",10625,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
1581,3,"in 6 months 40%","in 6 months","40%",3125,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2521,3,"immediately 25%","immediately","25%",3125,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
4811,3,"in 5 years 40%","in 5 years","40%",625,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
4929,3,"in 5 years 10%","in 5 years","10%",625,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
3519,3,"in 1 month 25%","in 1 month","25%",3125,"40000",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
6021,3,"immediately 10%","immediately","10%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
6444,3,"in 1 month 40%","in 1 month","40%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
7270,3,"in 1 month 25%","in 1 month","25%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2179,3,"in 6 months 10%","in 6 months","10%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
3126,3,"in 6 months 25%","in 6 months","25%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2704,3,"in 2 years 25%","in 2 years","25%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
8634,3,"in 5 years 100%","in 5 years","100%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2322,3,"in 2 years 80%","in 2 years","80%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
4165,3,"in 1 month 100%","in 1 month","100%",687.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2531,3,"in 2 years 100%","in 2 years","100%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2607,3,"in 6 months 80%","in 6 months","80%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
5484,3,"in 2 years 10%","in 2 years","10%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
10632,3,"immediately 25%","immediately","25%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
11561,3,"immediately 40%","immediately","40%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2511,3,"in 1 month 10%","in 1 month","10%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
1798,3,"in 5 years 40%","in 5 years","40%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2316,3,"in 6 months 40%","in 6 months","40%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2444,3,"in 5 years 10%","in 5 years","10%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2494,3,"immediately 100%","immediately","100%",787.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
4988,3,"immediately 80%","immediately","80%",412.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
3023,3,"in 6 months 100%","in 6 months","100%",87.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
4687,3,"in 1 month 80%","in 1 month","80%",262.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
4690,3,"in 2 years 40%","in 2 years","40%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2573,3,"in 5 years 80%","in 5 years","80%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
2864,3,"in 5 years 25%","in 5 years","25%",12.5,"800",5,18,"Female",0,"WSU Graduate Office Student Assistant",45
5068,2,"in 5 years 80%","in 5 years","80%",87.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
3576,2,"in 5 years 10%","in 5 years","10%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
7743,2,"in 2 years 100%","in 2 years","100%",387.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
4857,2,"in 2 years 10%","in 2 years","10%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
7560,2,"in 1 month 100%","in 1 month","100%",762.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
6480,2,"in 6 months 100%","in 6 months","100%",587.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
4798,2,"in 5 years 100%","in 5 years","100%",612.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
4840,2,"in 6 months 25%","in 6 months","25%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
4640,2,"in 2 years 80%","in 2 years","80%",112.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
3551,2,"in 1 month 80%","in 1 month","80%",412.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
4680,2,"immediately 80%","immediately","80%",287.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
2798,2,"in 1 month 10%","in 1 month","10%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
3738,2,"immediately 25%","immediately","25%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
3411,2,"in 6 months 40%","in 6 months","40%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
5895,2,"in 6 months 80%","in 6 months","80%",212.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
2379,2,"immediately 40%","immediately","40%",112.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
2836,2,"immediately 10%","immediately","10%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
3006,2,"in 5 years 40%","in 5 years","40%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
3028,2,"in 2 years 25%","in 2 years","25%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
5748,2,"immediately 100%","immediately","100%",787.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
2639,2,"in 5 years 25%","in 5 years","25%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
3349,2,"in 6 months 10%","in 6 months","10%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
5836,2,"in 2 years 40%","in 2 years","40%",37.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
3427,2,"in 1 month 40%","in 1 month","40%",37.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
5447,2,"in 1 month 25%","in 1 month","25%",12.5,"800",5,52,"Male",60000,"Aircraft Mechanic",46
3032,2,"in 5 years 40%","in 5 years","40%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
2723,2,"in 2 years 40%","in 2 years","40%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3715,2,"in 1 month 25%","in 1 month","25%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
4592,2,"in 6 months 80%","in 6 months","80%",6875,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
2144,2,"immediately 25%","immediately","25%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3011,2,"in 5 years 25%","in 5 years","25%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3492,2,"immediately 40%","immediately","40%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3245,2,"in 1 month 40%","in 1 month","40%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3355,2,"in 2 years 80%","in 2 years","80%",5625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3529,2,"in 6 months 10%","in 6 months","10%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
5025,2,"immediately 100%","immediately","100%",39375,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
2978,2,"immediately 10%","immediately","10%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
2645,2,"in 5 years 10%","in 5 years","10%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
4383,2,"in 1 month 80%","in 1 month","80%",20625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
4461,2,"in 5 years 80%","in 5 years","80%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3795,2,"in 2 years 10%","in 2 years","10%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
4295,2,"in 5 years 100%","in 5 years","100%",20625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
8787,2,"in 6 months 100%","in 6 months","100%",35625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
4040,2,"in 6 months 25%","in 6 months","25%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3886,2,"immediately 80%","immediately","80%",28125,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3725,2,"in 2 years 25%","in 2 years","25%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
4491,2,"in 1 month 10%","in 1 month","10%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3632,2,"in 6 months 40%","in 6 months","40%",625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
7570,2,"in 1 month 100%","in 1 month","100%",38125,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
3753,2,"in 2 years 100%","in 2 years","100%",20625,"40000",5,52,"Male",60000,"Aircraft Mechanic",46
24831,3,"in 1 month 10%","in 1 month","10%",187.5,"800",5,19,"Female",20000,"CNA ",47
19679,3,"in 2 years 100%","in 2 years","100%",762.5,"800",5,19,"Female",20000,"CNA ",47
13364,3,"immediately 10%","immediately","10%",387.5,"800",5,19,"Female",20000,"CNA ",47
11583,3,"in 5 years 25%","in 5 years","25%",387.5,"800",5,19,"Female",20000,"CNA ",47
15540,3,"in 1 month 100%","in 1 month","100%",787.5,"800",5,19,"Female",20000,"CNA ",47
10754,3,"in 5 years 10%","in 5 years","10%",187.5,"800",5,19,"Female",20000,"CNA ",47
11588,3,"immediately 100%","immediately","100%",787.5,"800",5,19,"Female",20000,"CNA ",47
9691,3,"immediately 40%","immediately","40%",412.5,"800",5,19,"Female",20000,"CNA ",47
5018,3,"in 5 years 40%","in 5 years","40%",487.5,"800",5,19,"Female",20000,"CNA ",47
8002,3,"in 2 years 40%","in 2 years","40%",287.5,"800",5,19,"Female",20000,"CNA ",47
9941,3,"in 1 month 80%","in 1 month","80%",612.5,"800",5,19,"Female",20000,"CNA ",47
2842,3,"immediately 25%","immediately","25%",387.5,"800",5,19,"Female",20000,"CNA ",47
2804,3,"in 1 month 40%","in 1 month","40%",537.5,"800",5,19,"Female",20000,"CNA ",47
4012,3,"in 5 years 80%","in 5 years","80%",587.5,"800",5,19,"Female",20000,"CNA ",47
6528,3,"in 6 months 100%","in 6 months","100%",787.5,"800",5,19,"Female",20000,"CNA ",47
6605,3,"in 2 years 80%","in 2 years","80%",612.5,"800",5,19,"Female",20000,"CNA ",47
3317,3,"in 1 month 25%","in 1 month","25%",387.5,"800",5,19,"Female",20000,"CNA ",47
6435,3,"immediately 80%","immediately","80%",612.5,"800",5,19,"Female",20000,"CNA ",47
4821,3,"in 6 months 10%","in 6 months","10%",362.5,"800",5,19,"Female",20000,"CNA ",47
3311,3,"in 6 months 80%","in 6 months","80%",612.5,"800",5,19,"Female",20000,"CNA ",47
6064,3,"in 2 years 10%","in 2 years","10%",187.5,"800",5,19,"Female",20000,"CNA ",47
7906,3,"in 2 years 25%","in 2 years","25%",387.5,"800",5,19,"Female",20000,"CNA ",47
2667,3,"in 6 months 25%","in 6 months","25%",187.5,"800",5,19,"Female",20000,"CNA ",47
27136,3,"in 6 months 40%","in 6 months","40%",612.5,"800",5,19,"Female",20000,"CNA ",47
17459,3,"in 5 years 100%","in 5 years","100%",712.5,"800",5,19,"Female",20000,"CNA ",47
2567,3,"in 1 month 10%","in 1 month","10%",625,"40000",5,19,"Female",20000,"CNA ",47
3260,3,"in 1 month 40%","in 1 month","40%",625,"40000",5,19,"Female",20000,"CNA ",47
10778,3,"in 6 months 80%","in 6 months","80%",1875,"40000",5,19,"Female",20000,"CNA ",47
3755,3,"in 6 months 40%","in 6 months","40%",625,"40000",5,19,"Female",20000,"CNA ",47
7380,3,"in 2 years 80%","in 2 years","80%",1875,"40000",5,19,"Female",20000,"CNA ",47
2777,3,"in 1 month 25%","in 1 month","25%",625,"40000",5,19,"Female",20000,"CNA ",47
4486,3,"in 2 years 40%","in 2 years","40%",625,"40000",5,19,"Female",20000,"CNA ",47
2265,3,"in 6 months 10%","in 6 months","10%",625,"40000",5,19,"Female",20000,"CNA ",47
3274,3,"immediately 10%","immediately","10%",625,"40000",5,19,"Female",20000,"CNA ",47
2389,3,"immediately 100%","immediately","100%",39375,"40000",5,19,"Female",20000,"CNA ",47
3856,3,"in 2 years 100%","in 2 years","100%",30625,"40000",5,19,"Female",20000,"CNA ",47
7567,3,"in 1 month 100%","in 1 month","100%",39375,"40000",5,19,"Female",20000,"CNA ",47
5075,3,"in 5 years 80%","in 5 years","80%",1875,"40000",5,19,"Female",20000,"CNA ",47
4485,3,"in 1 month 80%","in 1 month","80%",3125,"40000",5,19,"Female",20000,"CNA ",47
4538,3,"immediately 80%","immediately","80%",4375,"40000",5,19,"Female",20000,"CNA ",47
3967,3,"in 2 years 25%","in 2 years","25%",625,"40000",5,19,"Female",20000,"CNA ",47
9925,3,"immediately 40%","immediately","40%",625,"40000",5,19,"Female",20000,"CNA ",47
15390,3,"in 6 months 100%","in 6 months","100%",39375,"40000",5,19,"Female",20000,"CNA ",47
6893,3,"in 5 years 25%","in 5 years","25%",625,"40000",5,19,"Female",20000,"CNA ",47
4773,3,"in 5 years 100%","in 5 years","100%",29375,"40000",5,19,"Female",20000,"CNA ",47
19410,3,"in 5 years 40%","in 5 years","40%",625,"40000",5,19,"Female",20000,"CNA ",47
4724,3,"in 5 years 10%","in 5 years","10%",625,"40000",5,19,"Female",20000,"CNA ",47
6806,3,"immediately 25%","immediately","25%",625,"40000",5,19,"Female",20000,"CNA ",47
7768,3,"in 2 years 10%","in 2 years","10%",625,"40000",5,19,"Female",20000,"CNA ",47
6968,3,"in 6 months 25%","in 6 months","25%",625,"40000",5,19,"Female",20000,"CNA ",47
6073,1,"in 5 years 10%","in 5 years","10%",1875,"40000",5,18,"Female",0,"Applebees Server ",48
7428,1,"in 2 years 80%","in 2 years","80%",30625,"40000",5,18,"Female",0,"Applebees Server ",48
3702,1,"in 6 months 80%","in 6 months","80%",29375,"40000",5,18,"Female",0,"Applebees Server ",48
5538,1,"in 1 month 80%","in 1 month","80%",29375,"40000",5,18,"Female",0,"Applebees Server ",48
2791,1,"immediately 100%","immediately","100%",39375,"40000",5,18,"Female",0,"Applebees Server ",48
6801,1,"in 6 months 40%","in 6 months","40%",3125,"40000",5,18,"Female",0,"Applebees Server ",48
3014,1,"in 5 years 100%","in 5 years","100%",39375,"40000",5,18,"Female",0,"Applebees Server ",48
3541,1,"immediately 10%","immediately","10%",3125,"40000",5,18,"Female",0,"Applebees Server ",48
2703,1,"immediately 25%","immediately","25%",3125,"40000",5,18,"Female",0,"Applebees Server ",48
3579,1,"in 1 month 40%","in 1 month","40%",3125,"40000",5,18,"Female",0,"Applebees Server ",48
3002,1,"in 5 years 80%","in 5 years","80%",26875,"40000",5,18,"Female",0,"Applebees Server ",48
4209,1,"in 5 years 25%","in 5 years","25%",4375,"40000",5,18,"Female",0,"Applebees Server ",48
2698,1,"in 2 years 25%","in 2 years","25%",1875,"40000",5,18,"Female",0,"Applebees Server ",48
3413,1,"in 2 years 10%","in 2 years","10%",1875,"40000",5,18,"Female",0,"Applebees Server ",48
2889,1,"in 2 years 100%","in 2 years","100%",39375,"40000",5,18,"Female",0,"Applebees Server ",48
2900,1,"in 1 month 100%","in 1 month","100%",39375,"40000",5,18,"Female",0,"Applebees Server ",48
2271,1,"in 2 years 40%","in 2 years","40%",3125,"40000",5,18,"Female",0,"Applebees Server ",48
2409,1,"immediately 40%","immediately","40%",3125,"40000",5,18,"Female",0,"Applebees Server ",48
2254,1,"in 5 years 40%","in 5 years","40%",3125,"40000",5,18,"Female",0,"Applebees Server ",48
2367,1,"in 6 months 100%","in 6 months","100%",39375,"40000",5,18,"Female",0,"Applebees Server ",48
1968,1,"in 1 month 10%","in 1 month","10%",3125,"40000",5,18,"Female",0,"Applebees Server ",48
2118,1,"immediately 80%","immediately","80%",29375,"40000",5,18,"Female",0,"Applebees Server ",48
2268,1,"in 6 months 10%","in 6 months","10%",625,"40000",5,18,"Female",0,"Applebees Server ",48
2952,1,"in 1 month 25%","in 1 month","25%",1875,"40000",5,18,"Female",0,"Applebees Server ",48
2639,1,"in 6 months 25%","in 6 months","25%",10625,"40000",5,18,"Female",0,"Applebees Server ",48
3084,1,"in 5 years 40%","in 5 years","40%",37.5,"800",5,18,"Female",0,"Applebees Server ",48
3378,1,"in 1 month 40%","in 1 month","40%",87.5,"800",5,18,"Female",0,"Applebees Server ",48
4819,1,"in 5 years 25%","in 5 years","25%",37.5,"800",5,18,"Female",0,"Applebees Server ",48
3422,1,"immediately 25%","immediately","25%",187.5,"800",5,18,"Female",0,"Applebees Server ",48
4277,1,"in 1 month 80%","in 1 month","80%",637.5,"800",5,18,"Female",0,"Applebees Server ",48
3264,1,"in 6 months 100%","in 6 months","100%",612.5,"800",5,18,"Female",0,"Applebees Server ",48
7422,1,"in 2 years 40%","in 2 years","40%",37.5,"800",5,18,"Female",0,"Applebees Server ",48
2886,1,"immediately 100%","immediately","100%",787.5,"800",5,18,"Female",0,"Applebees Server ",48
3253,1,"in 6 months 10%","in 6 months","10%",87.5,"800",5,18,"Female",0,"Applebees Server ",48
